GlobalID,Detection Date,Submission Date,Latitude,Longitude,Notes,Lab Status,note,note_length,kw_large,kw_yellow,kw_queen,month,delay_days,y,prob_img,has_image,num_images,risk_prior,risk_prior_log,prob_positive,mistake_prob
{71F72F7D-8270-4544-BC0F-B219CAFA123F},2018-08-16,2020-04-08,46.500337,-117.774936,I can’t find a picture but these are definitely non native hornets. I think they’re European hornets. 2018 is the first year I started seeing them. Some bee keepers store hives on our property. I might have a specimen and will send a picture if I fin,Unverified,i can’t find a picture but these are definitely non native hornets. i think they’re european hornets. 2018 is the first year i started seeing them. some bee keepers store hives on our property. i might have a specimen and will send a picture if i fin,250,0,0,0,8,601,0,0.0031574199368516014,0,0,9.515120742278226e-17,9.515120742278226e-17,2.1545880087226203e-19,1.0
{AC3FE194-329E-4758-841D-88A6B2692211},2020-04-05,2020-04-08,48.731977,-122.691497,No photo.  Was large hornet with orange/yellow head,Unverified,no photo.  was large hornet with orange/yellow head,51,1,1,0,4,3,0,0.0031574199368516014,0,0,9.189409462967614,2.3213488929515496,0.1578628504941981,0.8421371495058019
{63BBFFBD-73DB-4CC9-AD84-42AB0FE8DE56},2018-07-20,2020-04-08,46.729429,-120.556863,"I killed this in my back yard a couple years ago. Didn’t think anything of it until I just read your article. Not sure if it’s a Asian giant hornet, but figure I would share.",Negative ID,"i killed this in my back yard a couple years ago. didn’t think anything of it until i just read your article. not sure if it’s a asian giant hornet, but figure i would share.",174,0,0,0,7,628,0,0.0031574199368516014,0,0,9.878429316505049e-07,9.878424437339975e-07,1.8965404331833361e-13,0.9999999999998104
{F3A14E04-0477-4C40-A87F-88ACC6D13869},2020-04-08,2020-04-08,47.513367,-122.389528,Several huge wasps flying around our rooftop deck area. Bigger than usual as we had a nest last year to compare too.,Unverified,several huge wasps flying around our rooftop deck area. bigger than usual as we had a nest last year to compare too.,116,0,0,0,4,0,0,0.0031574199368516014,0,0,0.06314426742872306,0.0612308073935079,8.610315831729188e-08,0.9999999138968417
{FCE0B369-AC4D-48CF-A318-7EAD391EEE81},2019-08-08,2020-04-09,46.535196,-117.084754,It was the only one located and was put into a pickle jar - the hand holding the jar is an adult females hand,Negative ID,it was the only one located and was put into a pickle jar - the hand holding the jar is an adult females hand,109,0,0,0,8,245,0,0.0031574199368516014,0,0,6.214924054478026e-20,6.214924054478026e-20,1.4916859672494269e-18,1.0
{816D3E16-A9C7-4721-98E3-98244720AFCD},2020-04-09,2020-04-09,46.713962,-117.173186,It was very large and distinctive. I am allergic to bees so my first instinct was to get away not take a picture unfortunately. I have never seen such a large bee.,Unverified,it was very large and distinctive. i am allergic to bees so my first instinct was to get away not take a picture unfortunately. i have never seen such a large bee.,163,1,0,0,4,0,0,0.0031574199368516014,0,0,1.3385630120313274e-18,1.3385630120313274e-18,1.3793853383934326e-19,1.0
{ECAB40CB-30D1-4A69-960F-D1DF0FA08F06},2019-08-24,2020-04-09,47.721485,-122.054518,"I think I had two of these in my yard this last summer. I do not recall the exact date or time, just late summer on a weekend getting the yard ready for fall. I couldn't figure out what it was and didn't look like a mud wasp or anything I had seen before",Unverified,"i think i had two of these in my yard this last summer. i do not recall the exact date or time, just late summer on a weekend getting the yard ready for fall. i couldn't figure out what it was and didn't look like a mud wasp or anything i had seen before",254,0,0,0,8,229,0,0.0031574199368516014,0,0,0.21286349592291626,0.1929840893532125,4.363021627087281e-09,0.9999999956369784
{04A35B46-D137-4428-AB36-AACD8E1FCB7F},2020-04-09,2020-04-09,47.749228,-122.338696, ,Unverified, ,1,0,0,0,4,0,0,0.0031574199368516014,0,0,0.27766707816429476,0.24503581979988454,1.2483072765645528e-05,0.9999875169272343
{ACF693FD-9B22-42F9-9762-AAF8A782FE4A},2020-04-09,2020-04-09,47.770075,-122.264719,Over the last 2 Summers I have notice a large hornet nesting in the ground where a garden was located.  They look similar to the Asian Hornet and do not seem aggressive.  These ground nest are next to a home and would prefer to have them erradicated if p,Unverified,over the last 2 summers i have notice a large hornet nesting in the ground where a garden was located.  they look similar to the asian hornet and do not seem aggressive.  these ground nest are next to a home and would prefer to have them erradicated if p,254,1,0,0,4,0,0,0.0031574199368516014,0,0,0.2994494742079648,0.26194069339544024,1.7950671846218396e-09,0.9999999982049328
{B757C1C4-1B6E-4DF2-873B-FE0E670321EB},2020-04-09,2020-04-09,47.67887,-122.20664,I saw similar bees to this pictures yesterday when I was outside in my yard.,Unverified,i saw similar bees to this pictures yesterday when i was outside in my yard.,76,0,0,0,4,0,0,0.0031574199368516014,0,0,0.16699421079932655,0.15443139253746702,4.5316766432929107e-07,0.9999995468323357
{7BCD90C8-1CAE-4214-B4E5-F90A0F759F10},2019-06-20,2020-04-09,47.351682,-122.088907,Saw a few flying around my house at separate times. They were huge so I looked them up. . Meant to call last year but got distracted.,Unverified,saw a few flying around my house at separate times. they were huge so i looked them up. . meant to call last year but got distracted.,133,0,0,0,6,294,0,0.0031574199368516014,0,0,0.017562959157047066,0.01741051274177457,7.072219623050076e-09,0.9999999929277804
{24787530-CACF-4C09-AD57-32E3B0127F56},2020-04-09,2020-04-09,46.612154,-123.95825, ,Unverified, ,1,0,0,0,4,0,0,0.0031574199368516014,0,0,2.0763755354664196e-06,2.076373379801721e-06,4.952372311453449e-06,0.9999950476276885
{D0ACA64D-2369-4D88-954B-F864FFFA649F},2020-04-09,2020-04-09,47.665299,-117.42232,A giant wasp landed on my arm while I was walking on mallon street. I quickly brushed it off as it landed but I was massive with a big orange head and I remember thinking I've never seen a bee with such huge orange head.,Unverified,a giant wasp landed on my arm while i was walking on mallon street. i quickly brushed it off as it landed but i was massive with a big orange head and i remember thinking i've never seen a bee with such huge orange head.,220,0,0,0,4,0,0,0.0031574199368516014,0,0,8.093216735478874e-14,8.093216735478546e-14,5.992414659583647e-17,0.9999999999999999
{DA2999E6-B8F3-4BE9-B9E3-CB52F8F1C1DC},2019-07-06,2020-04-09,46.940812,-119.963979, ,Unverified, ,1,0,0,0,7,278,0,0.0031574199368516014,0,0,4.357494806642119e-07,4.357493857254345e-07,1.2355124771636216e-11,0.9999999999876449
{FBAC17E5-3BBE-45B6-ABD8-AE1BF88C632E},2018-07-14,2020-04-09,47.822687,-122.343588,THIS DATE IS AN ESTIMATE. IT WAS TWO YEARS AGO DURING THE SUMMER. IT DEVOURED A BEE IN FRONT OF ME WHICH IS WHY I REMEMBER IT. I WAS SHOCKED BUT DIDN'T KNOW WHAT IT WAS? THEN I SAW THIS ON THE NEWS..,Unverified,this date is an estimate. it was two years ago during the summer. it devoured a bee in front of me which is why i remember it. i was shocked but didn't know what it was? then i saw this on the news..,199,0,0,0,7,635,0,0.0031574199368516014,0,0,0.48900149608582744,0.3981057584601499,1.1661933965874723e-07,0.9999998833806604
{EFB94730-2810-4BBB-A708-66AAA805E857},2020-04-09,2020-04-09,47.005477,-122.919675,i read the article on them about a week ago and noticed these abnormally big looking bees outside my window and made me curious because they were messing around with the small looking hives i have seen before that are usually around houses. i did not not,Negative ID,i read the article on them about a week ago and noticed these abnormally big looking bees outside my window and made me curious because they were messing around with the small looking hives i have seen before that are usually around houses. i did not not,254,0,0,0,4,0,0,0.0031574199368516014,0,0,0.0009009076701400125,0.0009005020963963394,6.339357207094856e-10,0.9999999993660643
{EAED92ED-D462-4BD1-9821-7F42D1055491},2019-09-30,2020-04-09,48.66002,-123.396765,"I live on the Saanich Peninsula of Vancouver Island.  Last fall, roughly late September, I saw one of these in my garden and made note of it in my garden diary.  I have lived in the PNW for over 60 years and have never before come across such a remarkabl",Unverified,"i live on the saanich peninsula of vancouver island.  last fall, roughly late september, i saw one of these in my garden and made note of it in my garden diary.  i have lived in the pnw for over 60 years and have never before come across such a remarkabl",254,0,0,0,9,192,0,0.0031574199368516014,0,0,5.822545659894489,1.9202326661238742,0.041346306679855206,0.9586536933201448
{330DF5BF-042A-43C3-97F3-5D5D3A6576A0},2019-10-30,2020-04-10,47.241065,-122.269603, ,Unverified, ,1,0,0,0,10,163,0,0.0031574199368516014,0,0,0.008421015163461726,0.00838575622104227,8.446845474746761e-07,0.9999991553154525
{28514DE9-92C7-45EB-A399-F9F9B0B280A7},2020-04-11,2020-04-11,47.38077,-122.65212,Seen twice last few days,Unverified,seen twice last few days,24,0,0,0,4,0,0,0.0031574199368516014,0,0,0.02477133254601044,0.02446949750303722,1.3647573328595805e-06,0.9999986352426672
{DF8041A1-A4C4-40F5-898E-775A7A6E5DB5},2020-04-10,2020-04-11,46.521513,-117.012612,Flying past us near our house. Did not find a nest. We have many wild honeybee nests all around us. Last year found a huge pile of honeybees in our pasture dead and dying on the ground. I do have pictures but will have to search for them.,Unverified,flying past us near our house. did not find a nest. we have many wild honeybee nests all around us. last year found a huge pile of honeybees in our pasture dead and dying on the ground. i do have pictures but will have to search for them.,238,0,0,0,4,1,0,0.0031574199368516014,0,0,2.201337663305092e-20,2.201337663305092e-20,1.432793697586775e-20,1.0
{192333AB-76D4-4536-B46F-D38F850C5536},2020-04-11,2020-04-11,48.096743,-120.458737,"Had a hive that was starting to do its spring activity.  Yesterday, no bees anywhere.  Still lots of honey in the hive.  Could this be the Wasp?  On the county line Snohimish/Skagit on hwy 530.",Unverified,"had a hive that was starting to do its spring activity.  yesterday, no bees anywhere.  still lots of honey in the hive.  could this be the wasp?  on the county line snohimish/skagit on hwy 530.",193,0,0,0,4,0,0,0.0031574199368516014,0,0,0.013341565623311513,0.013253350687394572,1.376580205212679e-10,0.999999999862342
{4AA1D6E7-90B2-44E8-80F1-F0981E70BADC},2020-04-08,2020-04-11,47.613333,-122.19203,"I saw the very large hornet ""sniffing"" around one of my potted climbing roses. I live on the 9th floor of an apartment building in Bellevue, WA. We are East facing over the 405 freeway near Bellevue City Hall. It was so large it was rather startling and",Unverified,"i saw the very large hornet ""sniffing"" around one of my potted climbing roses. i live on the 9th floor of an apartment building in bellevue, wa. we are east facing over the 405 freeway near bellevue city hall. it was so large it was rather startling and",253,1,0,0,4,3,0,0.0031574199368516014,0,0,0.10927842042710652,0.1037097322487354,3.5325007497829423e-10,0.9999999996467499
{4689DDB2-78D7-4219-ADB3-C2A3134A1359},2020-04-12,2020-04-12,48.14981,-123.13306,Was dead on the ground..looked like it had Larvae.  Large park across the street,Negative ID,was dead on the ground..looked like it had larvae.  large park across the street,80,1,0,0,4,0,0,0.0031574199368516014,0,0,1.5595918559220583,0.9398478145005076,0.0004960959574949731,0.999503904042505
{D6105319-F8F8-4E29-AC72-64BBCB08833A},2020-04-02,2020-04-12,48.291902,-122.521527,"Saw this one who spent the morning either on the dirt or flying under my house, back and fort.   My wife was alarmed and gave me the electric swatted.   I went out and zapped it a few time before it quit moving. I remember seeing a giant stinger and was",Unverified,"saw this one who spent the morning either on the dirt or flying under my house, back and fort.   my wife was alarmed and gave me the electric swatted.   i went out and zapped it a few time before it quit moving. i remember seeing a giant stinger and was",253,0,0,0,4,10,0,0.0031574199368516014,0,0,3.4938004488094476,1.5026987688630238,2.2516324669077893e-05,0.9999774836753309
{43481D0E-63CC-4E98-88A1-2176F4E893A6},2020-04-11,2020-04-12,47.859496,-122.26428,"My initial thought was, ""this looks like a huge bumblebee. It was sluggish, appx. 1.25"" long, and I moved it from patio to lawn.  I don't believe it's the Asian hornet, but would like to know if you can identify it. Is it dangerous?",Negative ID,"my initial thought was, ""this looks like a huge bumblebee. it was sluggish, appx. 1.25"" long, and i moved it from patio to lawn.  i don't believe it's the asian hornet, but would like to know if you can identify it. is it dangerous?",232,0,0,0,4,1,0,0.0031574199368516014,0,0,0.4891237448991955,0.3981878562925407,3.9591467483343695e-08,0.9999999604085326
{DB1012D6-4C92-4F0C-8086-32929E1AB020},2020-04-12,2020-04-13,47.676217,-122.113955,Saw a giant hornet flying near our porch. Did not bother us but was investigating an area where we commonly have other wasps.,Unverified,saw a giant hornet flying near our porch. did not bother us but was investigating an area where we commonly have other wasps.,125,0,0,0,4,1,0,0.0031574199368516014,0,0,0.15090239530504326,0.14054632623529267,7.446774523045684e-08,0.9999999255322548
{EF5051F6-1E6D-4A21-8F1C-A045E3DA56B4},2020-04-10,2020-04-13,47.946801,-122.245689,"My girlfriend was digging a flower bed behind the house and one of these giant hornets came out of the dirt and flew past her, it looked like it might have been a mole tunnel that it came from.",Unverified,"my girlfriend was digging a flower bed behind the house and one of these giant hornets came out of the dirt and flew past her, it looked like it might have been a mole tunnel that it came from.",193,0,0,0,4,3,0,0.0031574199368516014,0,0,0.7528981035993662,0.5612704773810782,3.074528407663949e-07,0.9999996925471593
